series,algorithm,order,nsets,f_nsets,bound_type,partitioner,mod,del_strategy,window_size,pearson,spearman,RMSE,MAPE,U,time,translation_threshold
14,FIFTS,3,7,7,min-max,uniform,nothing,delelete_bad,3.9985,-0.3356435011959057,-0.4632954857023411,4.107969027633311,0.3436592046976589,75.79139963390625,1.15625,0.5
14,FIFTS,3,7,7,min-max,uniform,nothing,delelete_bad,3.9985,-0.3356435011959057,-0.4632954857023411,4.107969027633311,0.3436592046976589,75.79139963390625,1.21875,0.25
14,FIFTS,3,7,7,min-max,uniform,nothing,delelete_bad,3.9985,-0.3356435011959057,-0.4632954857023411,4.107969027633311,0.3436592046976589,75.79139963390625,1.21875,0.75
14,FIFTS,3,7,7,min-max,uniform,nothing,nothing,3.9985,-0.3356435011959057,-0.4632954857023411,4.107969027633311,0.3436592046976589,75.79139963390625,1.1875,0.5
14,FIFTS,3,7,7,min-max,uniform,nothing,nothing,3.9985,-0.3356435011959057,-0.4632954857023411,4.107969027633311,0.3436592046976589,75.79139963390625,1.1875,0.25
14,FIFTS,3,7,7,min-max,uniform,nothing,nothing,3.9985,-0.3356435011959057,-0.4632954857023411,4.107969027633311,0.3436592046976589,75.79139963390625,1.171875,0.75
14,FIFTS,3,9,9,mu-sigma,knn,translate,delelete_bad,3.9985,0.6785609956517125,0.9940900605223334,0.49200056529209674,0.003193217766033904,0.6834970882523544,7.375,0.5
14,FIFTS,3,9,9,mu-sigma,knn,translate,delelete_bad,3.9985,0.6785650329838877,0.9940937374447786,0.49199873076397277,0.0031928983691766697,0.6834315559708019,7.3125,0.25
14,FIFTS,3,9,9,mu-sigma,knn,translate,delelete_bad,3.9985,0.6785362348458079,0.994088155944701,0.4920041811267409,0.003193609334376906,0.6835534172020677,7.453125,0.75
14,FIFTS,3,9,9,mu-sigma,knn,translate,nothing,3.9985,0.6785609956517125,0.9940900605223334,0.49200056529209674,0.003193217766033904,0.6834970882523544,7.296875,0.5
14,FIFTS,3,9,9,mu-sigma,knn,translate,nothing,3.9985,0.6785650329838877,0.9940937374447786,0.49199873076397277,0.0031928983691766697,0.6834315559708019,6.984375,0.25
14,FIFTS,3,9,9,mu-sigma,knn,translate,nothing,3.9985,0.6785362348458079,0.994088155944701,0.4920041811267409,0.003193609334376906,0.6835534172020677,7.46875,0.75
14,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.9985,0.6785057686579585,0.9940458498180159,0.49202246614459666,0.003195784077749044,0.6840216167357359,0.421875,0.5
14,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.9985,0.6785057686579585,0.9940458498180159,0.49202246614459666,0.003195784077749044,0.6840216167357359,0.4375,0.25
14,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.9985,0.6785057686579585,0.9940458498180159,0.49202246614459666,0.003195784077749044,0.6840216167357359,0.453125,0.75
14,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.9985,0.6785057686579585,0.9940458498180159,0.49202246614459666,0.003195784077749044,0.6840216167357359,0.421875,0.5
14,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.9985,0.6785057686579585,0.9940458498180159,0.49202246614459666,0.003195784077749044,0.6840216167357359,0.40625,0.25
14,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.9985,0.6785057686579585,0.9940458498180159,0.49202246614459666,0.003195784077749044,0.6840216167357359,0.4375,0.75
14,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.9985,0.6538159254144889,0.9500730793003405,0.5317817768766055,0.011908530169048586,2.6310510349713288,1.890625,0.5
14,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.9985,0.6538159254144889,0.9500730793003405,0.5317817768766055,0.011908530169048586,2.6310510349713288,1.9375,0.25
14,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.9985,0.540204632371724,0.778419239439675,0.5928028190531334,0.02548937720310357,5.685165229011389,1.890625,0.75
14,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.9985,0.6538159254144889,0.9500730793003405,0.5317817768766055,0.011908530169048586,2.6310510349713288,1.875,0.5
14,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.9985,0.6538159254144889,0.9500730793003405,0.5317817768766055,0.011908530169048586,2.6310510349713288,1.96875,0.25
14,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.9985,0.540204632371724,0.778419239439675,0.5928028190531334,0.02548937720310357,5.685165229011389,1.890625,0.75
14,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.9985,0.6637292585364194,0.9548198848111228,0.5310610036600579,0.012238689566590678,2.6976063202865976,1.1875,0.5
14,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.9985,0.6637292585364194,0.9548198848111228,0.5310610036600579,0.012238689566590678,2.6976063202865976,1.203125,0.25
14,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.9985,0.6637292585364194,0.9548198848111228,0.5310610036600579,0.012238689566590678,2.6976063202865976,1.25,0.75
14,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.9985,0.6637292585364194,0.9548198848111228,0.5310610036600579,0.012238689566590678,2.6976063202865976,1.234375,0.5
14,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.9985,0.6637292585364194,0.9548198848111228,0.5310610036600579,0.012238689566590678,2.6976063202865976,1.25,0.25
14,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.9985,0.6637292585364194,0.9548198848111228,0.5310610036600579,0.012238689566590678,2.6976063202865976,1.203125,0.75
14,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.9985,-0.20562815350870733,0.1318214627457872,0.9513732220822553,0.052389491560415793,12.052191780765444,3.625,0.5
14,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.9985,-0.20562815350870733,0.1318214627457872,0.9513732220822553,0.052389491560415793,12.052191780765444,3.671875,0.25
14,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.9985,-0.20562815350870733,0.1318214627457872,0.9513732220822553,0.052389491560415793,12.052191780765444,3.609375,0.75
14,FIFTS,3,9,9,min-max,knn,translate,nothing,3.9985,-0.20562815350870733,0.1318214627457872,0.9513732220822553,0.052389491560415793,12.052191780765444,3.609375,0.5
14,FIFTS,3,9,9,min-max,knn,translate,nothing,3.9985,-0.20562815350870733,0.1318214627457872,0.9513732220822553,0.052389491560415793,12.052191780765444,3.640625,0.25
14,FIFTS,3,9,9,min-max,knn,translate,nothing,3.9985,-0.20562815350870733,0.1318214627457872,0.9513732220822553,0.052389491560415793,12.052191780765444,3.671875,0.75
14,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.9985,-0.19151057423104262,0.1739239046943458,0.9469919695988593,0.051484333498444106,11.860771584413026,1.1875,0.5
14,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.9985,-0.19151057423104262,0.1739239046943458,0.9469919695988593,0.051484333498444106,11.860771584413026,1.203125,0.25
14,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.9985,-0.19151057423104262,0.1739239046943458,0.9469919695988593,0.051484333498444106,11.860771584413026,1.171875,0.75
14,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.9985,-0.19151057423104262,0.1739239046943458,0.9469919695988593,0.051484333498444106,11.860771584413026,1.171875,0.5
14,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.9985,-0.19151057423104262,0.1739239046943458,0.9469919695988593,0.051484333498444106,11.860771584413026,1.15625,0.25
14,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.9985,-0.19151057423104262,0.1739239046943458,0.9469919695988593,0.051484333498444106,11.860771584413026,1.15625,0.75
14,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.9985,0.21905478040834006,0.29418949046916554,5.0590586037400085,0.4083892680433262,92.16263377316336,1.96875,0.5
14,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.9985,0.21905478040834006,0.29418949046916554,5.0590586037400085,0.4083892680433262,92.16263377316336,1.921875,0.25
14,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.9985,0.23758759015647737,0.3935677456132418,7.9528818551286244,0.669817071993179,151.433898918972,1.890625,0.75
14,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.9985,0.21905478040834006,0.29418949046916554,5.0590586037400085,0.4083892680433262,92.16263377316336,1.890625,0.5
14,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.9985,0.21905478040834006,0.29418949046916554,5.0590586037400085,0.4083892680433262,92.16263377316336,1.859375,0.25
14,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.9985,0.23758759015647737,0.3935677456132418,7.9528818551286244,0.669817071993179,151.433898918972,1.875,0.75
14,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.9985,0.21863653581507309,0.29393041832243955,5.0602502400936835,0.40849526491431043,92.18486133806192,1.203125,0.5
14,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.9985,0.21863653581507309,0.29393041832243955,5.0602502400936835,0.40849526491431043,92.18486133806192,1.203125,0.25
14,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.9985,0.21863653581507309,0.29393041832243955,5.0602502400936835,0.40849526491431043,92.18486133806192,1.234375,0.75
14,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.9985,0.21863653581507309,0.29393041832243955,5.0602502400936835,0.40849526491431043,92.18486133806192,1.203125,0.5
14,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.9985,0.21863653581507309,0.29393041832243955,5.0602502400936835,0.40849526491431043,92.18486133806192,1.21875,0.25
14,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.9985,0.21863653581507309,0.29393041832243955,5.0602502400936835,0.40849526491431043,92.18486133806192,1.234375,0.75
14,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.99925,0.6776143188129832,0.9930330194211531,0.4925201785204253,0.0035980049309855488,0.7734626368134532,0.640625,0.5
14,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.99925,0.6776795072922625,0.9930692774357774,0.4925039525637762,0.003588040002920554,0.7712975412235713,0.65625,0.25
14,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.99925,0.6775391463899076,0.9929785643499591,0.49254402729460767,0.003607708802648152,0.7755799830212826,0.640625,0.75
14,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.99925,0.6776143188129832,0.9930330194211531,0.4925201785204253,0.0035980049309855488,0.7734626368134532,0.609375,0.5
14,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.99925,0.6776795072922625,0.9930692774357774,0.4925039525637762,0.003588040002920554,0.7712975412235713,0.625,0.25
14,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.99925,0.6775391463899076,0.9929785643499591,0.49254402729460767,0.003607708802648152,0.7755799830212826,0.625,0.75
14,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.99925,0.677277688317969,0.9926426574113468,0.4927125728402316,0.003686899689910562,0.7931624134013877,0.265625,0.5
14,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.99925,0.677277688317969,0.9926426574113468,0.4927125728402316,0.003686899689910562,0.7931624134013877,0.265625,0.25
14,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.99925,0.677277688317969,0.9926426574113468,0.4927125728402316,0.003686899689910562,0.7931624134013877,0.25,0.75
14,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.99925,0.677277688317969,0.9926426574113468,0.4927125728402316,0.003686899689910562,0.7931624134013877,0.25,0.5
14,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.99925,0.677277688317969,0.9926426574113468,0.4927125728402316,0.003686899689910562,0.7931624134013877,0.25,0.25
14,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.99925,0.677277688317969,0.9926426574113468,0.4927125728402316,0.003686899689910562,0.7931624134013877,0.265625,0.75
14,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.90625,0.5
14,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.921875,0.25
14,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.99925,0.46309427487530513,0.9068677315026605,0.5799150261255793,0.027767906905282167,6.129311249140361,0.921875,0.75
14,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.921875,0.5
14,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.9375,0.25
14,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.99925,0.46309427487530513,0.9068677315026605,0.5799150261255793,0.027767906905282167,6.129311249140361,0.90625,0.75
14,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.703125,0.5
14,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.6875,0.25
14,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.6875,0.75
14,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.71875,0.5
14,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.6875,0.25
14,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.99925,0.6136830019594608,0.9890528553849319,0.5092569256740241,0.011053891342733083,2.397429558442944,0.6875,0.75
14,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.99925,-0.17352982377751625,-0.4801351039562405,1.0015800671618522,0.06384612598297436,13.708770073520087,0.828125,0.5
14,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.99925,-0.17352982377751625,-0.4801351039562405,1.0015800671618522,0.06384612598297436,13.708770073520087,0.84375,0.25
14,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.99925,-0.17352982377751625,-0.4801351039562405,1.0015800671618522,0.06384612598297436,13.708770073520087,0.828125,0.75
14,FIFTS,2,3,3,min-max,knn,translate,nothing,2.99925,-0.17352982377751625,-0.4801351039562405,1.0015800671618522,0.06384612598297436,13.708770073520087,0.84375,0.5
14,FIFTS,2,3,3,min-max,knn,translate,nothing,2.99925,-0.17352982377751625,-0.4801351039562405,1.0015800671618522,0.06384612598297436,13.708770073520087,0.84375,0.25
14,FIFTS,2,3,3,min-max,knn,translate,nothing,2.99925,-0.17352982377751625,-0.4801351039562405,1.0015800671618522,0.06384612598297436,13.708770073520087,0.828125,0.75
14,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.99925,-0.14418498332084143,-0.37578243454389565,0.8513492948747389,0.061935186939393996,13.599234942082775,0.5625,0.5
14,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.99925,-0.14418498332084143,-0.37578243454389565,0.8513492948747389,0.061935186939393996,13.599234942082775,0.5625,0.25
14,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.99925,-0.14418498332084143,-0.37578243454389565,0.8513492948747389,0.061935186939393996,13.599234942082775,0.5625,0.75
14,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.99925,-0.14418498332084143,-0.37578243454389565,0.8513492948747389,0.061935186939393996,13.599234942082775,0.5625,0.5
14,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.99925,-0.14418498332084143,-0.37578243454389565,0.8513492948747389,0.061935186939393996,13.599234942082775,0.578125,0.25
14,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.99925,-0.14418498332084143,-0.37578243454389565,0.8513492948747389,0.061935186939393996,13.599234942082775,0.578125,0.75
14,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.99925,0.2070323788288753,0.4158286521355201,4.024462118978513,0.35120838671087445,78.91200776871383,0.96875,0.5
14,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.99925,0.2070323788288753,0.4158286521355201,4.024462118978513,0.35120838671087445,78.91200776871383,0.9375,0.25
14,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.99925,0.2070323788288753,0.4158286521355201,4.024462118978513,0.35120838671087445,78.91200776871383,0.9375,0.75
14,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.99925,0.2070323788288753,0.4158286521355201,4.024462118978513,0.35120838671087445,78.91200776871383,0.9375,0.5
14,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.99925,0.2070323788288753,0.4158286521355201,4.024462118978513,0.35120838671087445,78.91200776871383,0.953125,0.25
14,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.99925,0.2070323788288753,0.4158286521355201,4.024462118978513,0.35120838671087445,78.91200776871383,0.921875,0.75
14,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.99925,0.20568407984466566,0.4147385810309506,4.027699320155886,0.3513768936964402,78.94723179040574,0.71875,0.5
14,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.99925,0.20568407984466566,0.4147385810309506,4.027699320155886,0.3513768936964402,78.94723179040574,0.6875,0.25
14,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.99925,0.20568407984466566,0.4147385810309506,4.027699320155886,0.3513768936964402,78.94723179040574,0.703125,0.75
14,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.99925,0.20568407984466566,0.4147385810309506,4.027699320155886,0.3513768936964402,78.94723179040574,0.6875,0.5
14,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.99925,0.20568407984466566,0.4147385810309506,4.027699320155886,0.3513768936964402,78.94723179040574,0.734375,0.25
14,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.99925,0.20568407984466566,0.4147385810309506,4.027699320155886,0.3513768936964402,78.94723179040574,0.703125,0.75
14,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.99925,0.6780039261032793,0.9937751472678027,0.4921871221487015,0.003392107378237265,0.7274375175283394,1.109375,0.5
14,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.99925,0.6780040761559631,0.9937506247787617,0.4921912637508815,0.0033928417938776725,0.7276055740588921,1.15625,0.25
14,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.99925,0.6779188865216558,0.9937220865182659,0.49222085206242755,0.0034113514611834447,0.7316659279684666,1.15625,0.75
14,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.99925,0.6780039261032793,0.9937751472678027,0.4921871221487015,0.003392107378237265,0.7274375175283394,1.125,0.5
14,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.99925,0.6780040761559631,0.9937506247787617,0.4921912637508815,0.0033928417938776725,0.7276055740588921,1.15625,0.25
14,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.99925,0.6779188865216558,0.9937220865182659,0.49222085206242755,0.0034113514611834447,0.7316659279684666,1.171875,0.75
14,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.99925,0.6778469150903628,0.993685233652085,0.4922561696832767,0.003430262039162886,0.7358456062899736,0.296875,0.5
14,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.99925,0.6778469150903628,0.993685233652085,0.4922561696832767,0.003430262039162886,0.7358456062899736,0.28125,0.25
14,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.99925,0.6778469150903628,0.993685233652085,0.4922561696832767,0.003430262039162886,0.7358456062899736,0.296875,0.75
14,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.99925,0.6778469150903628,0.993685233652085,0.4922561696832767,0.003430262039162886,0.7358456062899736,0.28125,0.5
14,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.99925,0.6778469150903628,0.993685233652085,0.4922561696832767,0.003430262039162886,0.7358456062899736,0.265625,0.25
14,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.99925,0.6778469150903628,0.993685233652085,0.4922561696832767,0.003430262039162886,0.7358456062899736,0.265625,0.75
14,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.99925,0.5899224418106465,0.8694339885621732,0.5670866864075007,0.017577480310716456,3.9872156291808327,1.078125,0.5
14,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.99925,0.5899224418106465,0.8694339885621732,0.5670866864075007,0.017577480310716456,3.9872156291808327,1.140625,0.25
14,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.99925,0.576880252196063,0.8509801853289737,0.5873341123028969,0.025178699938128674,5.615458743722057,1.109375,0.75
14,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.99925,0.5899224418106465,0.8694339885621732,0.5670866864075007,0.017577480310716456,3.9872156291808327,1.0625,0.5
